../tutte-mapping/isidora_horse_cube_tutte; 110977; 412; 0,003712; 1,010761; 100,000000; 12,383366; -0,215965; 0,929227; 0,177582
../tutte-mapping/isidora_horse_tet_tutte; 110977; 990; 0,008921; 1,017922; 100,000000; 9,047091; -0,375960; 0,886696; 0,106476
../tutte-mapping/isidora_horse_pyr_tutte; 110977; 1106; 0,009966; 1,029005; 100,000000; 8,045593; -0,225409; 0,942999; 0,155875
../tutte-mapping/isidora_horse_octa_tutte; 110977; 493; 0,004442; 1,017510; 100,000000; 24,152045; -0,314627; 0,955576; 0,132765
../tutte-mapping/pig_cube_tutte; 90395; 232; 0,002567; 1,027249; 100,000000; 8,976446; -0,240660; 0,887473; 0,153510
../tutte-mapping/pig_tet_tutte; 90395; 495; 0,005476; 1,038762; 100,000000; 11,356773; -0,284310; 0,892320; 0,084074
../tutte-mapping/pig_pyr_tutte; 90395; 205; 0,002268; 1,078319; 100,000000; 8,619095; -0,373013; 0,953927; 0,113478
../tutte-mapping/pig_octa_tutte; 90395; 216; 0,002390; 1,008825; 100,000000; 6,743389; -0,290068; 0,953159; 0,170752
../tutte-mapping/homer_cube_tutte; 73684; 254; 0,003447; 1,077424; 100,000000; 23,628912; -0,149925; 0,897727; 0,095000
../tutte-mapping/homer_tet_tutte; 73684; 1476; 0,020031; 1,136070; 100,000000; 27,211798; -0,298695; 0,877412; 0,074955
../tutte-mapping/homer_pyr_tutte; 73684; 1207; 0,016381; 1,019394; 100,000000; 20,538974; -0,340018; 0,951933; 0,152489
../tutte-mapping/homer_octa_tutte; 73684; 331; 0,004492; 1,061687; 100,000000; 21,826436; -0,527503; 0,930407; 0,123012
../tutte-mapping/foot_cube_tutte; 57816; 127; 0,002197; 1,117487; 100,000000; 17,628759; -0,184977; 0,865882; 0,147787
../tutte-mapping/foot_tet_tutte; 57816; 161; 0,002785; 1,043994; 100,000000; 45,947126; -0,237485; 0,885255; 0,091899
../tutte-mapping/foot_pyr_tutte; 57816; 176; 0,003044; 1,022355; 100,000000; 25,947531; -0,226927; 0,982373; 0,184611
../tutte-mapping/foot_octa_tutte; 57816; 167; 0,002888; 1,045961; 100,000000; 11,866912; -0,246152; 0,891302; 0,154712
../tutte-mapping/octa_flower_cube_tutte; 54619; 467; 0,008550; 1,009666; 100,000000; 8,095826; -0,243539; 0,940661; 0,142151
../tutte-mapping/octa_flower_tet_tutte; 54619; 755; 0,013823; 1,016108; 100,000000; 14,758330; -0,316844; 0,926548; 0,082135
../tutte-mapping/octa_flower_pyr_tutte; 54619; 579; 0,010601; 1,013190; 100,000000; 10,401856; -0,318271; 0,913727; 0,132794
../tutte-mapping/octa_flower_octa_tutte; 54619; 515; 0,009429; 1,022774; 100,000000; 7,759506; -0,263389; 0,933166; 0,124635
../tutte-mapping/ramses_cube_tutte; 80541; 276; 0,003427; 1,058572; 100,000000; 32,435878; -0,305489; 0,966671; 0,118588
../tutte-mapping/ramses_tet_tutte; 80541; 335; 0,004159; 1,114427; 100,000000; 25,463718; -0,374950; 0,951811; 0,076517
../tutte-mapping/ramses_pyr_tutte; 80541; 298; 0,003700; 1,024712; 100,000000; 14,337145; -0,430353; 0,942758; 0,151637
../tutte-mapping/ramses_octa_tutte; 80541; 326; 0,004048; 1,034535; 100,000000; 22,069725; -0,257811; 0,914473; 0,108000
../tutte-mapping/lion_cube_tutte; 186724; 185277; 0,992251; 2,199827; 100,000000; 73,252120; -0,940219; 0,655884; -0,095516
../tutte-mapping/lion_pyr_tutte; 186724; 181359; 0,971268; 2,044681; 100,000000; 92,849017; -0,885919; 0,458340; -0,055894
../tutte-mapping/lion_octa_tutte; 186724; 1958; 0,010486; 1,041266; 100,000000; 37,543463; -0,334474; 0,940995; 0,072564
../tutte-mapping/mouse_cube_tutte; 82643; 348; 0,004211; 1,010879; 100,000000; 14,292212; -0,358528; 0,946961; 0,190660
../tutte-mapping/mouse_tet_tutte; 82643; 425; 0,005143; 1,029112; 100,000000; 23,295611; -0,245667; 0,898416; 0,102885
../tutte-mapping/mouse_pyr_tutte; 82643; 371; 0,004489; 1,019145; 100,000000; 21,312690; -0,464708; 0,966635; 0,150698
../tutte-mapping/mouse_octa_tutte; 82643; 406; 0,004913; 1,017614; 100,000000; 10,992678; -0,242469; 0,962368; 0,147504
../tutte-mapping/bunny_cube_tutte; 65694; 270; 0,004110; 1,008592; 100,000000; 11,165977; -0,459064; 0,932753; 0,179649
../tutte-mapping/bunny_tet_tutte; 65694; 2444; 0,037203; 1,049371; 100,000000; 7,680359; -0,164289; 0,887192; 0,102725
../tutte-mapping/bunny_pyr_tutte; 65694; 2504; 0,038116; 1,021110; 100,000000; 6,664467; -0,248149; 0,907193; 0,142115
../tutte-mapping/bunny_octa_tutte; 65694; 304; 0,004628; 1,017803; 100,000000; 5,221241; -0,390754; 0,962078; 0,173799
../tutte-mapping/camile_hand_cube_tutte; 95312; 280; 0,002938; 1,020891; 100,000000; 20,260913; -0,405984; 0,942196; 0,149895
../tutte-mapping/camile_hand_tet_tutte; 95312; 5752; 0,060349; 1,123210; 100,000000; 22,603456; -0,219446; 0,917355; 0,057710
../tutte-mapping/camile_hand_pyr_tutte; 95312; 4126; 0,043289; 1,029010; 100,000000; 12,038954; -0,256624; 0,932539; 0,113135
../tutte-mapping/camile_hand_octa_tutte; 95312; 289; 0,003032; 1,015152; 100,000000; 18,302246; -0,381781; 0,947705; 0,144090
../tutte-mapping/devil_cube_tutte; 72372; 278; 0,003841; 1,032152; 100,000000; 6,864316; -0,347917; 0,912005; 0,175615
../tutte-mapping/devil_tet_tutte; 72372; 625; 0,008636; 1,072859; 100,000000; 17,337304; -0,324994; 0,921951; 0,086548
../tutte-mapping/devil_pyr_tutte; 72372; 573; 0,007917; 1,043431; 100,000000; 8,871463; -0,449902; 0,947770; 0,134441
../tutte-mapping/devil_octa_tutte; 72372; 276; 0,003814; 1,032461; 100,000000; 7,549377; -0,263031; 0,917901; 0,153084
